IdLandkreis,Altersgruppe,Geschlecht,Meldedatum,Refdatum,IstErkrankungsbeginn,NeuerFall,NeuerTodesfall,NeuGenesen,AnzahlFall,AnzahlTodesfall,AnzahlGenesen
1051,A05-A14,M,2021-10-14,2021-10-10,1,0,-9,0,1,0,1
1051,A05-A14,M,2021-10-14,2021-10-11,1,0,-9,0,1,0,1
1051,A60-A79,W,2021-10-14,2021-10-01,1,0,-9,0,1,0,1
1051,A05-A14,W,2021-10-14,2021-10-10,1,0,-9,0,1,0,1
1051,A35-A59,W,2021-10-14,2021-10-11,1,0,-9,0,1,0,1
1051,A35-A59,W,2021-10-14,2021-10-14,0,0,-9,0,1,0,1
1051,A05-A14,M,2021-10-14,2021-10-10,1,0,-9,0,1,0,1
1051,A05-A14,M,2021-10-14,2021-10-11,1,0,-9,0,1,0,1
1051,A60-A79,W,2021-10-14,2021-10-01,1,0,-9,0,1,0,1
1051,A05-A14,W,2021-10-14,2021-10-10,1,0,-9,0,1,0,1
1051,A35-A59,W,2021-10-14,2021-10-11,1,0,-9,0,1,0,1
1051,A35-A59,W,2021-10-14,2021-10-14,0,0,-9,0,1,0,1
