IdLandkreis,Altersgruppe,Geschlecht,Meldedatum,Refdatum,IstErkrankungsbeginn,NeuerFall,NeuerTodesfall,NeuGenesen,AnzahlFall,AnzahlTodesfall,AnzahlGenesen
1051,A60-A79,M,2022-12-12,2022-12-12,0,0,-9,-9,10,0,0
1051,A80+,M,2022-12-12,2022-12-12,0,0,-9,-9,8,0,0
1051,A15-A34,M,2022-12-12,2022-12-12,0,0,-9,-9,11,0,0
1051,A35-A59,M,2022-12-12,2022-12-12,0,0,-9,-9,27,0,0
1051,A80+,M,2022-12-12,2022-12-12,0,0,-9,0,1,0,1
1051,A60-A79,unbekannt,2022-12-12,2022-12-12,0,0,-9,-9,1,0,0
1051,A35-A59,W,2022-12-12,2022-12-12,0,0,-9,-9,30,0,0
1051,A80+,W,2022-12-12,2022-12-12,0,0,-9,-9,12,0,0
1051,A60-A79,W,2022-12-12,2022-12-12,0,0,-9,-9,12,0,0
1051,A15-A34,W,2022-12-12,2022-12-12,0,0,-9,-9,11,0,0
1051,A00-A04,W,2022-12-12,2022-12-12,0,0,-9,-9,2,0,0
1051,A60-A79,W,2022-12-12,2022-12-12,0,0,-9,0,3,0,3
1051,A60-A79,M,2022-12-12,2022-12-12,0,0,-9,-9,10,0,0
1051,A80+,M,2022-12-12,2022-12-12,0,0,-9,-9,8,0,0
1051,A15-A34,M,2022-12-12,2022-12-12,0,0,-9,-9,11,0,0
1051,A35-A59,M,2022-12-12,2022-12-12,0,0,-9,-9,27,0,0
1051,A80+,M,2022-12-12,2022-12-12,0,0,-9,0,1,0,1
1051,A60-A79,unbekannt,2022-12-12,2022-12-12,0,0,-9,-9,1,0,0
1051,A35-A59,W,2022-12-12,2022-12-12,0,0,-9,-9,30,0,0
1051,A80+,W,2022-12-12,2022-12-12,0,0,-9,-9,12,0,0
1051,A60-A79,W,2022-12-12,2022-12-12,0,0,-9,-9,12,0,0
1051,A15-A34,W,2022-12-12,2022-12-12,0,0,-9,-9,11,0,0
1051,A00-A04,W,2022-12-12,2022-12-12,0,0,-9,-9,2,0,0
1051,A60-A79,W,2022-12-12,2022-12-12,0,0,-9,0,3,0,3
