IdLandkreis,Altersgruppe,Geschlecht,Meldedatum,Refdatum,IstErkrankungsbeginn,NeuerFall,NeuerTodesfall,NeuGenesen,AnzahlFall,AnzahlTodesfall,AnzahlGenesen
1051,A15-A34,M,2021-08-17,2021-08-12,1,0,-9,0,1,0,1
1051,A15-A34,M,2021-08-17,2021-08-15,1,0,-9,0,1,0,1
1051,A15-A34,M,2021-08-17,2021-08-16,1,0,-9,0,1,0,1
1051,A05-A14,M,2021-08-17,2021-08-16,1,0,-9,0,1,0,1
1051,A05-A14,M,2021-08-17,2021-08-17,0,0,-9,0,5,0,5
1051,A15-A34,M,2021-08-17,2021-08-17,0,0,-9,0,1,0,1
1051,A15-A34,W,2021-08-17,2021-08-12,1,0,-9,0,2,0,2
1051,A35-A59,W,2021-08-17,2021-08-15,1,0,-9,0,1,0,1
1051,A05-A14,W,2021-08-17,2021-08-17,0,0,-9,0,1,0,1
1051,A15-A34,W,2021-08-17,2021-08-17,0,0,-9,0,1,0,1
1051,A15-A34,M,2021-08-17,2021-08-12,1,0,-9,0,1,0,1
1051,A15-A34,M,2021-08-17,2021-08-15,1,0,-9,0,1,0,1
1051,A15-A34,M,2021-08-17,2021-08-16,1,0,-9,0,1,0,1
1051,A05-A14,M,2021-08-17,2021-08-16,1,0,-9,0,1,0,1
1051,A05-A14,M,2021-08-17,2021-08-17,0,0,-9,0,5,0,5
1051,A15-A34,M,2021-08-17,2021-08-17,0,0,-9,0,1,0,1
1051,A15-A34,W,2021-08-17,2021-08-12,1,0,-9,0,2,0,2
1051,A35-A59,W,2021-08-17,2021-08-15,1,0,-9,0,1,0,1
1051,A05-A14,W,2021-08-17,2021-08-17,0,0,-9,0,1,0,1
1051,A15-A34,W,2021-08-17,2021-08-17,0,0,-9,0,1,0,1
