IdLandkreis,Altersgruppe,Geschlecht,Meldedatum,Refdatum,IstErkrankungsbeginn,NeuerFall,NeuerTodesfall,NeuGenesen,AnzahlFall,AnzahlTodesfall,AnzahlGenesen
1051,A15-A34,M,2021-09-02,2021-07-28,1,0,-9,0,1,0,1
1051,A60-A79,M,2021-09-02,2021-08-28,1,0,-9,0,1,0,1
1051,A15-A34,M,2021-09-02,2021-08-29,1,0,-9,0,1,0,1
1051,A60-A79,M,2021-09-02,2021-09-02,0,0,-9,0,1,0,1
1051,A35-A59,W,2021-09-02,2021-08-24,1,0,-9,0,1,0,1
1051,A15-A34,W,2021-09-02,2021-08-27,1,0,-9,0,1,0,1
1051,A35-A59,W,2021-09-02,2021-08-29,1,0,-9,0,1,0,1
1051,A05-A14,W,2021-09-02,2021-09-02,0,0,-9,0,1,0,1
1051,A15-A34,M,2021-09-02,2021-07-28,1,0,-9,0,1,0,1
1051,A60-A79,M,2021-09-02,2021-08-28,1,0,-9,0,1,0,1
1051,A15-A34,M,2021-09-02,2021-08-29,1,0,-9,0,1,0,1
1051,A60-A79,M,2021-09-02,2021-09-02,0,0,-9,0,1,0,1
1051,A35-A59,W,2021-09-02,2021-08-24,1,0,-9,0,1,0,1
1051,A15-A34,W,2021-09-02,2021-08-27,1,0,-9,0,1,0,1
1051,A35-A59,W,2021-09-02,2021-08-29,1,0,-9,0,1,0,1
1051,A05-A14,W,2021-09-02,2021-09-02,0,0,-9,0,1,0,1
