IdLandkreis,Altersgruppe,Geschlecht,Meldedatum,Refdatum,IstErkrankungsbeginn,NeuerFall,NeuerTodesfall,NeuGenesen,AnzahlFall,AnzahlTodesfall,AnzahlGenesen
1051,A60-A79,M,2020-12-22,2020-12-14,1,0,-9,0,1,0,1
1051,A35-A59,M,2020-12-22,2020-12-17,1,0,-9,0,1,0,1
1051,A60-A79,M,2020-12-22,2020-12-18,1,0,-9,0,1,0,1
1051,A35-A59,M,2020-12-22,2020-12-22,0,0,-9,0,4,0,4
1051,A15-A34,W,2020-12-22,2020-12-19,1,0,-9,0,1,0,1
1051,A15-A34,W,2020-12-22,2020-12-21,1,0,-9,0,1,0,1
1051,A15-A34,W,2020-12-22,2020-12-22,0,0,-9,0,1,0,1
1051,A80+,W,2020-12-22,2020-12-22,0,0,-9,0,1,0,1
1051,A35-A59,W,2020-12-22,2020-12-22,0,0,-9,0,1,0,1
1051,A60-A79,W,2020-12-22,2020-12-22,0,0,-9,0,1,0,1
1051,A60-A79,M,2020-12-22,2020-12-14,1,0,-9,0,1,0,1
1051,A35-A59,M,2020-12-22,2020-12-17,1,0,-9,0,1,0,1
1051,A60-A79,M,2020-12-22,2020-12-18,1,0,-9,0,1,0,1
1051,A35-A59,M,2020-12-22,2020-12-22,0,0,-9,0,4,0,4
1051,A15-A34,W,2020-12-22,2020-12-19,1,0,-9,0,1,0,1
1051,A15-A34,W,2020-12-22,2020-12-21,1,0,-9,0,1,0,1
1051,A15-A34,W,2020-12-22,2020-12-22,0,0,-9,0,1,0,1
1051,A80+,W,2020-12-22,2020-12-22,0,0,-9,0,1,0,1
1051,A35-A59,W,2020-12-22,2020-12-22,0,0,-9,0,1,0,1
1051,A60-A79,W,2020-12-22,2020-12-22,0,0,-9,0,1,0,1
