IdLandkreis,Altersgruppe,Geschlecht,Meldedatum,Refdatum,IstErkrankungsbeginn,NeuerFall,NeuerTodesfall,NeuGenesen,AnzahlFall,AnzahlTodesfall,AnzahlGenesen
1051,A15-A34,M,2021-04-29,2021-04-24,1,0,-9,0,1,0,1
1051,A35-A59,M,2021-04-29,2021-04-26,1,0,-9,0,1,0,1
1051,A15-A34,M,2021-04-29,2021-04-29,0,0,-9,0,1,0,1
1051,A35-A59,W,2021-04-29,2021-04-23,1,0,-9,0,1,0,1
1051,A80+,W,2021-04-29,2021-04-26,1,0,-9,0,1,0,1
1051,A60-A79,W,2021-04-29,2021-04-27,1,0,-9,0,1,0,1
1051,A35-A59,W,2021-04-29,2021-04-28,1,0,-9,0,1,0,1
1051,A15-A34,M,2021-04-29,2021-04-24,1,0,-9,0,1,0,1
1051,A35-A59,M,2021-04-29,2021-04-26,1,0,-9,0,1,0,1
1051,A15-A34,M,2021-04-29,2021-04-29,0,0,-9,0,1,0,1
1051,A35-A59,W,2021-04-29,2021-04-23,1,0,-9,0,1,0,1
1051,A80+,W,2021-04-29,2021-04-26,1,0,-9,0,1,0,1
1051,A60-A79,W,2021-04-29,2021-04-27,1,0,-9,0,1,0,1
1051,A35-A59,W,2021-04-29,2021-04-28,1,0,-9,0,1,0,1
