IdLandkreis,Altersgruppe,Geschlecht,Meldedatum,Refdatum,IstErkrankungsbeginn,NeuerFall,NeuerTodesfall,NeuGenesen,AnzahlFall,AnzahlTodesfall,AnzahlGenesen
1051,A35-A59,M,2021-04-15,2021-04-04,1,0,-9,0,1,0,1
1051,A35-A59,M,2021-04-15,2021-04-11,1,0,-9,0,1,0,1
1051,A15-A34,M,2021-04-15,2021-04-11,1,0,-9,0,1,0,1
1051,A35-A59,M,2021-04-15,2021-04-12,1,0,-9,0,1,0,1
1051,A15-A34,M,2021-04-15,2021-04-14,1,0,-9,0,1,0,1
1051,A35-A59,M,2021-04-15,2021-04-14,1,0,-9,0,3,0,3
1051,A15-A34,M,2021-04-15,2021-04-15,0,0,-9,0,1,0,1
1051,A15-A34,M,2021-04-15,2021-04-15,1,0,-9,0,1,0,1
1051,A60-A79,W,2021-04-15,2021-04-10,1,0,-9,0,1,0,1
1051,A15-A34,W,2021-04-15,2021-04-11,1,0,-9,0,1,0,1
1051,A60-A79,W,2021-04-15,2021-04-12,1,0,-9,0,1,0,1
1051,A35-A59,M,2021-04-15,2021-04-04,1,0,-9,0,1,0,1
1051,A35-A59,M,2021-04-15,2021-04-11,1,0,-9,0,1,0,1
1051,A15-A34,M,2021-04-15,2021-04-11,1,0,-9,0,1,0,1
1051,A35-A59,M,2021-04-15,2021-04-12,1,0,-9,0,1,0,1
1051,A15-A34,M,2021-04-15,2021-04-14,1,0,-9,0,1,0,1
1051,A35-A59,M,2021-04-15,2021-04-14,1,0,-9,0,3,0,3
1051,A15-A34,M,2021-04-15,2021-04-15,0,0,-9,0,1,0,1
1051,A15-A34,M,2021-04-15,2021-04-15,1,0,-9,0,1,0,1
1051,A60-A79,W,2021-04-15,2021-04-10,1,0,-9,0,1,0,1
1051,A15-A34,W,2021-04-15,2021-04-11,1,0,-9,0,1,0,1
1051,A60-A79,W,2021-04-15,2021-04-12,1,0,-9,0,1,0,1
