IdLandkreis,Altersgruppe,Geschlecht,Meldedatum,Refdatum,IstErkrankungsbeginn,NeuerFall,NeuerTodesfall,NeuGenesen,AnzahlFall,AnzahlTodesfall,AnzahlGenesen
1051,A05-A14,M,2022-02-23,2022-02-23,0,0,-9,0,34,0,34
1051,A15-A34,M,2022-02-23,2022-02-23,0,0,-9,0,38,0,38
1051,A00-A04,M,2022-02-23,2022-02-23,0,0,-9,0,7,0,7
1051,A35-A59,M,2022-02-23,2022-02-23,0,0,-9,0,38,0,38
1051,A60-A79,M,2022-02-23,2022-02-23,0,0,-9,0,16,0,16
1051,A80+,M,2022-02-23,2022-02-23,0,0,-9,0,1,0,1
1051,A35-A59,unbekannt,2022-02-23,2022-02-23,0,0,-9,0,1,0,1
1051,A35-A59,W,2022-02-23,2022-02-23,0,0,-9,0,43,0,43
1051,A15-A34,W,2022-02-23,2022-02-23,0,0,-9,0,41,0,41
1051,A60-A79,W,2022-02-23,2022-02-23,0,0,-9,0,10,0,10
1051,A00-A04,W,2022-02-23,2022-02-23,0,0,-9,0,5,0,5
1051,A05-A14,W,2022-02-23,2022-02-23,0,0,-9,0,37,0,37
1051,A80+,W,2022-02-23,2022-02-23,0,0,-9,0,3,0,3
1051,A05-A14,M,2022-02-23,2022-02-23,0,0,-9,0,34,0,34
1051,A15-A34,M,2022-02-23,2022-02-23,0,0,-9,0,38,0,38
1051,A00-A04,M,2022-02-23,2022-02-23,0,0,-9,0,7,0,7
1051,A35-A59,M,2022-02-23,2022-02-23,0,0,-9,0,38,0,38
1051,A60-A79,M,2022-02-23,2022-02-23,0,0,-9,0,16,0,16
1051,A80+,M,2022-02-23,2022-02-23,0,0,-9,0,1,0,1
1051,A35-A59,unbekannt,2022-02-23,2022-02-23,0,0,-9,0,1,0,1
1051,A35-A59,W,2022-02-23,2022-02-23,0,0,-9,0,43,0,43
1051,A15-A34,W,2022-02-23,2022-02-23,0,0,-9,0,41,0,41
1051,A60-A79,W,2022-02-23,2022-02-23,0,0,-9,0,10,0,10
1051,A00-A04,W,2022-02-23,2022-02-23,0,0,-9,0,5,0,5
1051,A05-A14,W,2022-02-23,2022-02-23,0,0,-9,0,37,0,37
1051,A80+,W,2022-02-23,2022-02-23,0,0,-9,0,3,0,3
