IdLandkreis,Altersgruppe,Geschlecht,Meldedatum,Refdatum,IstErkrankungsbeginn,NeuerFall,NeuerTodesfall,NeuGenesen,AnzahlFall,AnzahlTodesfall,AnzahlGenesen
1051,A05-A14,M,2022-03-30,2022-03-30,0,0,-9,0,21,0,21
1051,A60-A79,M,2022-03-30,2022-03-30,0,0,-9,0,24,0,24
1051,A35-A59,M,2022-03-30,2022-03-30,0,0,-9,0,72,0,72
1051,A00-A04,M,2022-03-30,2022-03-30,0,0,-9,0,4,0,4
1051,A80+,M,2022-03-30,2022-03-30,0,0,-9,0,8,0,8
1051,A15-A34,M,2022-03-30,2022-03-30,0,0,-9,0,67,0,67
1051,A80+,M,2022-03-30,2022-03-30,0,0,0,-9,1,1,0
1051,A05-A14,unbekannt,2022-03-30,2022-03-30,0,0,-9,0,1,0,1
1051,A80+,W,2022-03-30,2022-03-30,0,0,-9,0,12,0,12
1051,A15-A34,W,2022-03-30,2022-03-30,0,0,-9,0,62,0,62
1051,A05-A14,W,2022-03-30,2022-03-30,0,0,-9,0,35,0,35
1051,A35-A59,W,2022-03-30,2022-03-30,0,0,-9,0,86,0,86
1051,A00-A04,W,2022-03-30,2022-03-30,0,0,-9,0,5,0,5
1051,A60-A79,W,2022-03-30,2022-03-30,0,0,-9,0,31,0,31
1051,A80+,W,2022-03-30,2022-03-30,0,0,0,-9,1,1,0
1051,A05-A14,M,2022-03-30,2022-03-30,0,0,-9,0,21,0,21
1051,A60-A79,M,2022-03-30,2022-03-30,0,0,-9,0,24,0,24
1051,A35-A59,M,2022-03-30,2022-03-30,0,0,-9,0,72,0,72
1051,A00-A04,M,2022-03-30,2022-03-30,0,0,-9,0,4,0,4
1051,A80+,M,2022-03-30,2022-03-30,0,0,-9,0,8,0,8
1051,A15-A34,M,2022-03-30,2022-03-30,0,0,-9,0,67,0,67
1051,A80+,M,2022-03-30,2022-03-30,0,0,0,-9,1,1,0
1051,A05-A14,unbekannt,2022-03-30,2022-03-30,0,0,-9,0,1,0,1
1051,A80+,W,2022-03-30,2022-03-30,0,0,-9,0,12,0,12
1051,A15-A34,W,2022-03-30,2022-03-30,0,0,-9,0,62,0,62
1051,A05-A14,W,2022-03-30,2022-03-30,0,0,-9,0,35,0,35
1051,A35-A59,W,2022-03-30,2022-03-30,0,0,-9,0,86,0,86
1051,A00-A04,W,2022-03-30,2022-03-30,0,0,-9,0,5,0,5
1051,A60-A79,W,2022-03-30,2022-03-30,0,0,-9,0,31,0,31
1051,A80+,W,2022-03-30,2022-03-30,0,0,0,-9,1,1,0
