IdLandkreis,Altersgruppe,Geschlecht,Meldedatum,Refdatum,IstErkrankungsbeginn,NeuerFall,NeuerTodesfall,NeuGenesen,AnzahlFall,AnzahlTodesfall,AnzahlGenesen
1051,A15-A34,M,2020-12-15,2020-12-15,0,0,-9,0,1,0,1
1051,A35-A59,M,2020-12-15,2020-12-15,0,0,-9,0,3,0,3
1051,A35-A59,M,2020-12-15,2020-12-18,1,0,-9,0,1,0,1
1051,A15-A34,W,2020-12-15,2020-12-04,1,0,-9,0,1,0,1
1051,A15-A34,W,2020-12-15,2020-12-05,1,0,-9,0,1,0,1
1051,A15-A34,W,2020-12-15,2020-12-11,1,0,-9,0,1,0,1
1051,A35-A59,W,2020-12-15,2020-12-11,1,0,-9,0,1,0,1
1051,A15-A34,W,2020-12-15,2020-12-15,0,0,-9,0,1,0,1
1051,A35-A59,W,2020-12-15,2020-12-15,0,0,-9,0,1,0,1
1051,A05-A14,W,2020-12-15,2020-12-15,0,0,-9,0,1,0,1
1051,A15-A34,M,2020-12-15,2020-12-15,0,0,-9,0,1,0,1
1051,A35-A59,M,2020-12-15,2020-12-15,0,0,-9,0,3,0,3
1051,A35-A59,M,2020-12-15,2020-12-18,1,0,-9,0,1,0,1
1051,A15-A34,W,2020-12-15,2020-12-04,1,0,-9,0,1,0,1
1051,A15-A34,W,2020-12-15,2020-12-05,1,0,-9,0,1,0,1
1051,A15-A34,W,2020-12-15,2020-12-11,1,0,-9,0,1,0,1
1051,A35-A59,W,2020-12-15,2020-12-11,1,0,-9,0,1,0,1
1051,A15-A34,W,2020-12-15,2020-12-15,0,0,-9,0,1,0,1
1051,A35-A59,W,2020-12-15,2020-12-15,0,0,-9,0,1,0,1
1051,A05-A14,W,2020-12-15,2020-12-15,0,0,-9,0,1,0,1
