IdLandkreis,Altersgruppe,Geschlecht,Meldedatum,Refdatum,IstErkrankungsbeginn,NeuerFall,NeuerTodesfall,NeuGenesen,AnzahlFall,AnzahlTodesfall,AnzahlGenesen
1051,A80+,M,2021-09-18,2021-09-18,0,0,-9,0,1,0,1
1051,A05-A14,W,2021-09-18,2021-09-18,0,0,-9,0,2,0,2
1051,A35-A59,W,2021-09-18,2021-09-18,0,0,-9,0,1,0,1
1051,A15-A34,W,2021-09-18,2021-09-18,0,0,-9,0,1,0,1
1051,A35-A59,W,2021-09-18,2021-09-19,1,0,-9,0,1,0,1
1051,A80+,M,2021-09-18,2021-09-18,0,0,-9,0,1,0,1
1051,A05-A14,W,2021-09-18,2021-09-18,0,0,-9,0,2,0,2
1051,A35-A59,W,2021-09-18,2021-09-18,0,0,-9,0,1,0,1
1051,A15-A34,W,2021-09-18,2021-09-18,0,0,-9,0,1,0,1
1051,A35-A59,W,2021-09-18,2021-09-19,1,0,-9,0,1,0,1
