IdLandkreis,Altersgruppe,Geschlecht,Meldedatum,Refdatum,IstErkrankungsbeginn,NeuerFall,NeuerTodesfall,NeuGenesen,AnzahlFall,AnzahlTodesfall,AnzahlGenesen
1051,A15-A34,M,2022-01-12,2022-01-06,1,0,-9,0,1,0,1
1051,A80+,M,2022-01-12,2022-01-10,1,0,-9,0,1,0,1
1051,A15-A34,M,2022-01-12,2022-01-12,0,0,-9,0,24,0,24
1051,A35-A59,M,2022-01-12,2022-01-12,0,0,-9,0,25,0,25
1051,A05-A14,M,2022-01-12,2022-01-12,0,0,-9,0,10,0,10
1051,A80+,M,2022-01-12,2022-01-12,0,0,-9,0,2,0,2
1051,A60-A79,M,2022-01-12,2022-01-12,0,0,-9,0,10,0,10
1051,A35-A59,W,2022-01-12,2021-12-30,1,0,-9,0,1,0,1
1051,A60-A79,W,2022-01-12,2022-01-12,0,0,-9,0,6,0,6
1051,A35-A59,W,2022-01-12,2022-01-12,0,0,-9,0,23,0,23
1051,A00-A04,W,2022-01-12,2022-01-12,0,0,-9,0,5,0,5
1051,A80+,W,2022-01-12,2022-01-12,0,0,-9,0,6,0,6
1051,A15-A34,W,2022-01-12,2022-01-12,0,0,-9,0,31,0,31
1051,A05-A14,W,2022-01-12,2022-01-12,0,0,-9,0,13,0,13
1051,A80+,W,2022-01-12,2022-01-12,0,0,0,-9,2,2,0
1051,A15-A34,M,2022-01-12,2022-01-06,1,0,-9,0,1,0,1
1051,A80+,M,2022-01-12,2022-01-10,1,0,-9,0,1,0,1
1051,A15-A34,M,2022-01-12,2022-01-12,0,0,-9,0,24,0,24
1051,A35-A59,M,2022-01-12,2022-01-12,0,0,-9,0,25,0,25
1051,A05-A14,M,2022-01-12,2022-01-12,0,0,-9,0,10,0,10
1051,A80+,M,2022-01-12,2022-01-12,0,0,-9,0,2,0,2
1051,A60-A79,M,2022-01-12,2022-01-12,0,0,-9,0,10,0,10
1051,A35-A59,W,2022-01-12,2021-12-30,1,0,-9,0,1,0,1
1051,A60-A79,W,2022-01-12,2022-01-12,0,0,-9,0,6,0,6
1051,A35-A59,W,2022-01-12,2022-01-12,0,0,-9,0,23,0,23
1051,A00-A04,W,2022-01-12,2022-01-12,0,0,-9,0,5,0,5
1051,A80+,W,2022-01-12,2022-01-12,0,0,-9,0,6,0,6
1051,A15-A34,W,2022-01-12,2022-01-12,0,0,-9,0,31,0,31
1051,A05-A14,W,2022-01-12,2022-01-12,0,0,-9,0,13,0,13
1051,A80+,W,2022-01-12,2022-01-12,0,0,0,-9,2,2,0
