IdLandkreis,Altersgruppe,Geschlecht,Meldedatum,Refdatum,IstErkrankungsbeginn,NeuerFall,NeuerTodesfall,NeuGenesen,AnzahlFall,AnzahlTodesfall,AnzahlGenesen
1051,A35-A59,M,2021-12-04,2021-11-15,1,0,-9,0,1,0,1
1051,A60-A79,M,2021-12-04,2021-11-29,1,0,-9,0,1,0,1
1051,A15-A34,M,2021-12-04,2021-11-30,1,0,-9,0,1,0,1
1051,A35-A59,M,2021-12-04,2021-11-30,1,0,-9,0,1,0,1
1051,A15-A34,M,2021-12-04,2021-12-01,1,0,-9,0,2,0,2
1051,A35-A59,M,2021-12-04,2021-12-02,1,0,-9,0,2,0,2
1051,A35-A59,M,2021-12-04,2021-12-04,0,0,-9,0,1,0,1
1051,A00-A04,M,2021-12-04,2021-12-04,0,0,-9,0,1,0,1
1051,A35-A59,W,2021-12-04,2021-11-28,1,0,-9,0,1,0,1
1051,A15-A34,W,2021-12-04,2021-11-30,1,0,-9,0,1,0,1
1051,A35-A59,W,2021-12-04,2021-11-30,1,0,-9,0,1,0,1
1051,A15-A34,W,2021-12-04,2021-12-01,1,0,-9,0,1,0,1
1051,A35-A59,W,2021-12-04,2021-12-02,1,0,-9,0,1,0,1
1051,A35-A59,W,2021-12-04,2021-12-03,1,0,-9,0,2,0,2
1051,A15-A34,W,2021-12-04,2021-12-04,0,0,-9,0,1,0,1
1051,A60-A79,W,2021-12-04,2021-12-04,0,0,0,-9,1,1,0
1051,A35-A59,M,2021-12-04,2021-11-15,1,0,-9,0,1,0,1
1051,A60-A79,M,2021-12-04,2021-11-29,1,0,-9,0,1,0,1
1051,A15-A34,M,2021-12-04,2021-11-30,1,0,-9,0,1,0,1
1051,A35-A59,M,2021-12-04,2021-11-30,1,0,-9,0,1,0,1
1051,A15-A34,M,2021-12-04,2021-12-01,1,0,-9,0,2,0,2
1051,A35-A59,M,2021-12-04,2021-12-02,1,0,-9,0,2,0,2
1051,A35-A59,M,2021-12-04,2021-12-04,0,0,-9,0,1,0,1
1051,A00-A04,M,2021-12-04,2021-12-04,0,0,-9,0,1,0,1
1051,A35-A59,W,2021-12-04,2021-11-28,1,0,-9,0,1,0,1
1051,A15-A34,W,2021-12-04,2021-11-30,1,0,-9,0,1,0,1
1051,A35-A59,W,2021-12-04,2021-11-30,1,0,-9,0,1,0,1
1051,A15-A34,W,2021-12-04,2021-12-01,1,0,-9,0,1,0,1
1051,A35-A59,W,2021-12-04,2021-12-02,1,0,-9,0,1,0,1
1051,A35-A59,W,2021-12-04,2021-12-03,1,0,-9,0,2,0,2
1051,A15-A34,W,2021-12-04,2021-12-04,0,0,-9,0,1,0,1
1051,A60-A79,W,2021-12-04,2021-12-04,0,0,0,-9,1,1,0
