IdLandkreis,Altersgruppe,Geschlecht,Meldedatum,Refdatum,IstErkrankungsbeginn,NeuerFall,NeuerTodesfall,NeuGenesen,AnzahlFall,AnzahlTodesfall,AnzahlGenesen
1051,A80+,M,2022-03-20,2022-03-20,0,0,-9,0,4,0,4
1051,A15-A34,M,2022-03-20,2022-03-20,0,0,-9,0,38,0,38
1051,A05-A14,M,2022-03-20,2022-03-20,0,0,-9,0,21,0,21
1051,A00-A04,M,2022-03-20,2022-03-20,0,0,-9,0,4,0,4
1051,A35-A59,M,2022-03-20,2022-03-20,0,0,-9,0,74,0,74
1051,A60-A79,M,2022-03-20,2022-03-20,0,0,-9,0,13,0,13
1051,A35-A59,W,2022-03-20,2022-03-20,0,0,-9,0,64,0,64
1051,A80+,W,2022-03-20,2022-03-20,0,0,-9,0,7,0,7
1051,A00-A04,W,2022-03-20,2022-03-20,0,0,-9,0,5,0,5
1051,A05-A14,W,2022-03-20,2022-03-20,0,0,-9,0,25,0,25
1051,A15-A34,W,2022-03-20,2022-03-20,0,0,-9,0,49,0,49
1051,A60-A79,W,2022-03-20,2022-03-20,0,0,-9,0,19,0,19
1051,A80+,M,2022-03-20,2022-03-20,0,0,-9,0,4,0,4
1051,A15-A34,M,2022-03-20,2022-03-20,0,0,-9,0,38,0,38
1051,A05-A14,M,2022-03-20,2022-03-20,0,0,-9,0,21,0,21
1051,A00-A04,M,2022-03-20,2022-03-20,0,0,-9,0,4,0,4
1051,A35-A59,M,2022-03-20,2022-03-20,0,0,-9,0,74,0,74
1051,A60-A79,M,2022-03-20,2022-03-20,0,0,-9,0,13,0,13
1051,A35-A59,W,2022-03-20,2022-03-20,0,0,-9,0,64,0,64
1051,A80+,W,2022-03-20,2022-03-20,0,0,-9,0,7,0,7
1051,A00-A04,W,2022-03-20,2022-03-20,0,0,-9,0,5,0,5
1051,A05-A14,W,2022-03-20,2022-03-20,0,0,-9,0,25,0,25
1051,A15-A34,W,2022-03-20,2022-03-20,0,0,-9,0,49,0,49
1051,A60-A79,W,2022-03-20,2022-03-20,0,0,-9,0,19,0,19
